Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2022 Audi RS e-tron GT 0.0 Coupe Unregistered Japan Spec Welcome View Welcome Booking,Audi,RS e-tron GT,2022,Coupe,Electric,0 - 5K KM    ,Automatic,Grey,355000,"RM 4,602/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang ",Broker                                            
2017 Honda City 1.5 V i-VTEC Sedan (LOW MILEAGE) (ONE YEAR WARRANTY) (LED DAYLIGHT) (LEATHER SEAT) (GOOD CONDITION),Honda,City,2017,Sedan,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,White,53999,RM 700/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2019 Honda BR-V 1.5 E i-VTEC SUV (LOW MILEAGE) (FULL SERVICE RECORD) ( ANDROID PLAYER),Honda,BR-V,2019,SUV,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,Grey,50999,RM 661/month,http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2020 Toyota GR Supra 3.0 RZ Spec Coupe Auto Unregistered  Japan Spec DB42 Old Facelift 335 Hp 0-100 Km/h 4.3 Sec Top Speed 249 Km/h 8 Speed Auto ZF Pa,Toyota,GR Supra,2020,Coupe,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,White,305000,"RM 3,954/month",http://schema.org/RefurbishedCondition,2,"Selangor, Klang ",Broker                                            
2017 Mazda CX-5 2.0 SKYACTIV-G GLS SUV,Mazda,CX-5,2017,SUV,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,White,83800,"RM 1,086/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2015 Mercedes-Benz GLA250 2.0 4MATIC SUV,Mercedes-Benz,GLA250,2015,SUV,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,Brown,85800,"RM 1,112/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2020 Toyota GR Supra 3.0 RZ Spec Coupe Auto Unregistered 8 Speed Auto ZF Paddle Shift 19 Inch Forged Rim With Michelin Pilot Super Sport Tire Front,Toyota,GR Supra,2020,Coupe,Petrol - Unleaded (ULP),40 - 45K KM    ,Automatic,Red,295000,"RM 3,824/month",http://schema.org/RefurbishedCondition,2,"Selangor, Klang ",Broker                                            
2019 Proton X70 1.8 TGDI Executive SUV,Proton,X70,2019,SUV,Petrol - Unleaded (ULP),45 - 50K KM    ,Automatic,Maroon,56800,RM 736/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2019 CAM Placer X 2.5 Van,CAM,Placer X,2019,Van,Diesel,125 - 130K KM    ,Manual,White,65000,RM 843/month,http://schema.org/UsedCondition,18,"Johor, Johor Bahru ",Dealer                                            
2023 Toyota Vellfire Z Premier 2.4T FULL GR AEROKIT WITH BROWN INTERIOR GOOD DEAL,Toyota,Vellfire,2023,MPV,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,White,440888,"RM 5,716/month",http://schema.org/RefurbishedCondition,7,"Selangor, Shah Alam ",Sales Agent                                            
2014 Volkswagen Jetta 1.4 TSI Sedan 1 YEAR WARRANTY / GENUINE YEAR MADE,Volkswagen,Jetta,2014,Sedan,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,White,19800,RM 257/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2011 Isuzu NKR55UEE 2.8 - Lorry,Isuzu,NKR55UEE,2011,Lorry,Diesel,235 - 240K KM    ,Manual,Grey,47000,RM 609/month,http://schema.org/UsedCondition,2,"Johor, Johor Bahru ",Dealer                                            
2020 Toyota GR Supra 3.0 RZ Spec Coupe Auto Unregistered Front 255/35 9jj Rear 275/35 10jj Full Leather Seat Power Seat Memory Seat JLB Sound Syste,Toyota,Supra,2020,Coupe,Petrol - Unleaded (ULP),20 - 25K KM    ,Automatic,Yellow,310000,"RM 4,019/month",http://schema.org/RefurbishedCondition,2,"Selangor, Klang ",Broker                                            
2020 Toyota Vios 1.5 G Sedan 1 YEAR WARRANTY / GENUINE YEAR MADE,Toyota,Vios,2020,Sedan,Petrol - Unleaded (ULP),45 - 50K KM    ,Automatic,Purple,65500,RM 849/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2017 Mazda CX-5 2.0 SKYACTIV-G GL SUV 1 YEAR WARRANTY / GENUINE YEAR MADE,Mazda,CX-5,2017,SUV,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,White,83800,"RM 1,086/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2023 Perodua Alza 1.5 AV MPV 1 YEAR WARRANTY / GENUINE YEAR MADE,Perodua,Alza,2023,MPV,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,Black,74800,RM 970/month,http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
1997 Toyota Dyna 2.4 Lorry,Toyota,Dyna,1997,Lorry,Diesel,245 - 250K KM    ,Manual,Blue,10000,RM 130/month,http://schema.org/UsedCondition,3,"Johor, Johor Bahru ",Dealer                                            
2021 Toyota GR Supra 2.0 Turbo SZ Spec Coupe Unregistered LED Rear Lights LED Head Lights Pre-Crash Lane Departure Assist Blind Spot Mirror Adapt,Toyota,GR Supra,2021,Coupe,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Black,258000,"RM 3,345/month",http://schema.org/RefurbishedCondition,2,"Selangor, Klang ",Broker                                            
2022 Perodua Alza 1.5 Advance MPV 1 YEAR WARRANTY / GENUINE YEAR MADE,Perodua,Alza,2022,MPV,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,White,74800,RM 970/month,http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2019 BMW 530i 2.0 M Sport Sedan,BMW,530i,2019,Sedan,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,White,166800,"RM 2,162/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2011 Toyota Alphard 3.5 G 350G MPV 1 YEAR WARRANTY / GENUINE YEAR MADE,Toyota,Alphard,2011,MPV,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,White,64800,RM 840/month,http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2013 Toyota Vios 1.5 J Sedan,Toyota,Vios,2013,Sedan,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,Brown,37800,RM 490/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2021 Mercedes Benz A45 S AMG 2.0 4Matic + HatchsBack DCT Unregistered Memory Seat Reverse Camera KeyLess Entry Push Start Cruise Control Ambient,Mercedes-Benz,A45 AMG,2021,Hatchback,Petrol - Unleaded (ULP),20 - 25K KM    ,Automatic,Silver,349000,"RM 4,525/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang ",Broker                                            
2020 Proton X50 1.5 Premium SUV 1 YEAR WARRANTY / GENUINE YEAR MADE,Proton,X50,2020,SUV,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,Orange,68800,RM 892/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2020 BMW 320i 2.0 Sport Driving Assist Pack Sedan,BMW,320i,2020,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Blue,144000,"RM 1,867/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2014 Mitsubishi ASX 2.0 SUV 1 YEAR WARRANTY / GENUINE YEAR MADE,Mitsubishi,ASX,2014,SUV,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Grey,35800,RM 464/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2015 Honda Accord 2.0 i-VTEC VTi-L Sedan 1 YEAR WARRANTY / GENUINE YEAR MADE,Honda,Accord,2015,Sedan,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Grey,57800,RM 749/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2015 Perodua Alza 1.5 EZ WITH 2 YEAR WARRANTY,Perodua,Alza,2015,MPV,Petrol - Unleaded (ULP),100 - 105K KM    ,Automatic,White,29888,RM 387/month,http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2013 Toyota Innova 2.0 G MPV,Toyota,Innova,2013,MPV,Petrol - Unleaded (ULP),110 - 115K KM    ,Automatic,Silver,38800,RM 503/month,http://schema.org/UsedCondition,8,"Selangor, Kajang ",Sales Agent                                            
2015 Toyota Camry 2.0 G Sedan,Toyota,Camry,2015,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,White,65800,RM 853/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2022 BMW X1 2.0 sDrive20i M Sport SUV,BMW,X1,2022,SUV,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,Grey,147800,"RM 1,916/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2013 Honda City 1.5 E i-VTEC Sedan,Honda,City,2013,Sedan,Petrol - Unleaded (ULP),105 - 110K KM    ,Automatic,Black,31800,RM 412/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2016 Toyota Vios 1.5 GX Sedan,Toyota,Vios,2016,Sedan,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Silver,53500,RM 694/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2020 Lexus NX300 2.0 Version L SUV Unregistered VERY NICE COLOUR READY UNIT WELCOME VIEW,Lexus,NX300,2020,SUV,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Grey,222000,"RM 2,878/month",http://schema.org/RefurbishedCondition,5,"Selangor, Shah Alam ",Broker                                            
2019 Kia Picanto 1.2 EX Hatchback (A) TIPTOP CONDITION /ENGINE SMOOTH/ORIGINAL MILLAGE/BEBAS BANJIR/ACCIDENT(ALIF),Kia,Picanto,2019,Hatchback,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,White,31980,RM 415/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya ",Dealer                                            
2017 Honda Civic 1.5 TC VTEC Premium Sedan 1 YEAR WARRANTY / GENUINE YEAR MADE,Honda,Civic,2017,Sedan,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,Silver,83800,"RM 1,086/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2020 Proton X50 1.5 Executive SUV 1 YEAR WARRANTY / GENUINE YEAR MADE,Proton,X50,2020,SUV,Petrol - Unleaded (ULP),40 - 45K KM    ,Automatic,White,73800,RM 957/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2022 Audi RS3 Sportback 2.5T Quattro LATEST FACELIFT BEST DEAL IN TOWN (SPECIAL COLOUR & GOOD CONDITION),Audi,RS3,2022,Hatchback,Petrol - Unleaded (ULP),20 - 25K KM    ,Automatic,Green,365888,"RM 4,743/month",http://schema.org/RefurbishedCondition,5,"Selangor, Shah Alam ",Sales Agent                                            
2021 Lexus NX300 2.0 Cool & Bright SUV Unregistered LED Day Lights Radar Cruise Control F Sport Body Styling F Sport Meter F Sport Rim F Sport Activ,Lexus,NX300,2021,SUV,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Blue,239000,"RM 3,098/month",http://schema.org/RefurbishedCondition,5,"Selangor, Shah Alam ",Broker                                            
2017 Toyota Vellfire 2.5 Z Golden Eyes MPV,Toyota,Vellfire,2017,MPV,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,White,168800,"RM 2,188/month",http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2020 Toyota Alphard 3.5 SC/,Toyota,Alphard,2020,MPV,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,White,255000,"RM 3,306/month",http://schema.org/RefurbishedCondition,7,"Selangor, Petaling Jaya ",Sales Agent                                            
2016 Honda Accord 2.4 i-VTEC Sedan,Honda,Accord,2016,Sedan,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Silver,77000,RM 998/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2005 Daihatsu Delta 2.8 V58R-HS (Tipper)(10ft)(Disel Hijau),Daihatsu,Delta,2005,Lorry,Diesel,245 - 250K KM    ,Manual,Red,32800,RM 425/month,http://schema.org/UsedCondition,3,"Perak, Ipoh ",Dealer                                            
2011 Honda Insight 1.3 Hybrid i-VTEC Hatchback,Honda,Insight,2011,Hatchback,Hybrid,105 - 110K KM    ,Automatic,White,20800,RM 270/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2010 Nissan Serena 2.0 High-Way Star MPV,Nissan,Serena,2010,MPV,Petrol - Unleaded (ULP),115 - 120K KM    ,Automatic,Silver,26800,RM 347/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru ",Sales Agent                                            
2021 Lexus IS300 Base Grade 2.0 Turbo Sedan Unregistered READY UNIT WELCOME VIEW CHEAPEST IN TOWN,Lexus,IS300,2021,Sedan,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,Black,229000,"RM 2,969/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang ",Broker                                            
2019 Perodua Myvi 1.5 AV Hatchback,Perodua,Myvi,2019,Hatchback,Petrol - Unleaded (ULP),55 - 60K KM    ,Automatic,Silver,49500,RM 642/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
"2022 LEXUS NX350 2.4 F SPORT SUV - FULL SEPC, MARK LEVINSON, PANROOF, HUD, DIM, 360 CAMERA, FREE 5 YEARS WARRANTY",Lexus,NX350,2022,SUV,Petrol - Unleaded (ULP),21892 KM    ,Automatic,Grey,335000,"RM 4,343/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang ",Sales Agent                                            
2014 BMW 328i 2.0 M Sport Sedan,BMW,328i,2014,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Black,75000,RM 972/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2019 Honda Jazz 1.5 E i-VTEC Hatchback,Honda,Jazz,2019,Hatchback,Petrol - Unleaded (ULP),55 - 60K KM    ,Automatic,White,61800,RM 801/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2015 Honda CR-V 2.0 i-VTEC SUV,Honda,CR-V,2015,SUV,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,Grey,48800,RM 633/month,http://schema.org/UsedCondition,5,"Johor, Gelang Patah ",Sales Agent                                            
2020 Porsche 718 Boxster 2.0 Turbo Convertible PDK Unregistered Ready Stock Unit Open For Booking Welcome To View,Porsche,718,2020,Convertible,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Black,388000,"RM 5,030/month",http://schema.org/RefurbishedCondition,2,"Selangor, Klang ",Broker                                            
2016 Toyota Vios 1.5 GX Sedan,Toyota,Vios,2016,Sedan,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,Silver,53500,RM 694/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2012 Honda Civic 1.8 S-L i-VTEC Sedan,Honda,Civic,2012,Sedan,Petrol - Unleaded (ULP),105 - 110K KM    ,Automatic,Yellow,33800,RM 438/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2017 Peugeot 3008 1.6 THP Active SUV,Peugeot,3008,2017,SUV,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Bronze,44800,RM 581/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2019 Porsche 718 2.0 Boxster Convertible Unregistered Welcome to View Japan Spec Low Milleage Reverse Camera Sport Chrono Package,Porsche,718,2019,Convertible,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,White,378000,"RM 4,901/month",http://schema.org/RefurbishedCondition,2,"Selangor, Klang ",Broker                                            
2019 Porsche Macan 2.0 SUV PDLS 360CAMERA JAPAN SPEC UNREG,Porsche,Macan,2019,SUV,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,Blue,295000,"RM 3,824/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Wangsa Maju ",Sales Agent                                            
2019 Toyota Avanza 1.5 S MPV (A) TIPTOP CONDITION /ENGINE SMOOTH/ORIGINAL MILLAGE/BEBAS BANJIR/ACCIDENT(ALIF),Toyota,Avanza,2019,MPV,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,White,59980,RM 778/month,http://schema.org/UsedCondition,7,"Selangor, Petaling Jaya ",Dealer                                            
2013 Toyota Camry 2.0 G Sedan,Toyota,Camry,2013,Sedan,Petrol - Unleaded (ULP),110 - 115K KM    ,Automatic,Silver,45800,RM 594/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2020 Proton X70 1.8 TGDI Premium SUV SUNROOF KEYLESS YEAR END CRAZY SALE,Proton,X70,2020,SUV,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,Grey,55888,RM 725/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2010 Toyota Camry 2.0 E Sedan,Toyota,Camry,2010,Sedan,Petrol - Unleaded (ULP),125 - 130K KM    ,Automatic,Black,28800,RM 373/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2019 Honda Civic 1.5 TC VTEC Premium Sedan (A) TRUE YEAR,Honda,Civic,2019,Sedan,Petrol - Unleaded (ULP),115 - 120K KM    ,Automatic,Orange,99980,"RM 1,296/month",http://schema.org/UsedCondition,5,"Selangor, Klang ",Dealer                                            
2020 Porsche 718 2.0 Boxster Convertible Red Soft Top Ready Stock Unit Welcome Booking Good Condition Welcome To View,Porsche,718,2020,Convertible,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,White,398000,"RM 5,160/month",http://schema.org/RefurbishedCondition,2,"Selangor, Klang ",Broker                                            
2021 Mercedes-Benz GLA45 AMG 2.0 S SUV PANOROOF 360CAMERA HUD AMG PERFORMANCE JAPAN SPEC UNREG,Mercedes-Benz,GLA45 AMG,2021,SUV,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,White,332000,"RM 4,304/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Wangsa Maju ",Sales Agent                                            
2023 Lexus RX350 2.4 Turbo F Sport AWD SUV Unregistered Mark Levinson Sound System Android Auto Pre-Collision System Road Sign Assist Front And Rear,Lexus,RX350,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,Black,466000,"RM 6,041/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang ",Broker                                            
"MERCEDES BENZ C200 W205 2.0 #KEYLESS ENTRY #CRUISE CONTROL #ACTIVE BRAKE ASSIST #ABS #ESP #REARVIEW CAMERA #DRIVE MOOD COMFORT ,ECO,SPORT MODE",Mercedes-Benz,C200,2017,Coupe,Petrol - Unleaded (ULP),148000 KM    ,Automatic,White,102800,"RM 1,333/month",http://schema.org/UsedCondition,4,"Selangor, Kajang ",Dealer                                            
2013 Honda CR-V 2.4 i-VTEC SUV,Honda,CR-V,2013,SUV,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,Silver,42800,RM 555/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2019 Toyota Camry 2.5 V Sedan,Toyota,Camry,2019,Sedan,Petrol - Unleaded (ULP),60 - 65K KM    ,Automatic,White,128000,"RM 1,659/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2021 Porsche Macan 2.0t SUV Facelift 2 Way Electric Memory Leather Seats Power Boot 360 Cam,Porsche,Macan,2021,SUV,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Black,318000,"RM 4,123/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras ",Sales Agent                                            
2023 Toyota Vios 1.5 E Sedan,Toyota,Vios,2023,Sedan,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Silver,78800,"RM 1,022/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2021 Proton Exora 1.6 Turbo Executive MPV,Proton,Exora,2021,MPV,Petrol - Unleaded (ULP),45 - 50K KM    ,Automatic,Grey,38800,RM 503/month,http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2013 Toyota Fortuner 2.7 V TRD Sportivo SUV,Toyota,Fortuner,2013,SUV,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Grey,42800,RM 555/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru ",Sales Agent                                            
BMW X6M 4.4 S63 547HP #FULL LOADED #M SPORT PACKAGE #HARMAN KARDON PREMIUM AUDIO SYSTEM #CLIMATE CONTROL #LECTRICALLY OPRATED TAILGATE #GOOD DEALS,BMW,X6,2009,SUV,Petrol - Unleaded (ULP),111600 KM    ,Automatic,White,120800,"RM 1,566/month",http://schema.org/UsedCondition,4,"Selangor, Kajang ",Dealer                                            
2016 Nissan X-Trail 2.0 SUV,Nissan,X-Trail,2016,SUV,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,Silver,45800,RM 594/month,http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2013 Hyundai STAREX TQ 2.5 CRDI Van,Hyundai,STAREX TQ,2013,Van,Diesel,100 - 105K KM    ,Automatic,White,39800,RM 516/month,http://schema.org/UsedCondition,11,"Johor, Johor Bahru ",Sales Agent                                            
2015 Porsche Macan 2.0 SUV,Porsche,Macan,2015,SUV,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,Black,159800,"RM 2,072/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
"UNREG PORSCHE CAYENNE 3.0 V6 TURBOCHARGED BEIGE LEATHER, PADDLE SHIFT, 360 CAMERA, POWER BOOT, MEMORY SEAT, PORSCHE SAFETY SYSTEM, RADAR CRUISE MIL38K",Porsche,Cayenne,2021,Coupe,Petrol - Unleaded (ULP),35 - 40K KM    ,Automatic,Grey,472500,"RM 6,126/month",http://schema.org/RefurbishedCondition,5,"Selangor, Cheras ",Sales Agent                                            
2019 Perodua AXIA 1.0 SE Hatchback,Perodua,AXIA,2019,Hatchback,Petrol - Unleaded (ULP),40 - 45K KM    ,Automatic,Red,31800,RM 412/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
"UNREG MINI COOPER S 5 DOOR 2.0T DIGITAL METER, HEAD UP DISPLAY, SPORT RIM, REVERSE CAMERA, BRITISH TAIL LIGHT, FOG LIGHT, LED HEADLIGHT, 5 DOOR",MINI,5 Door,2019,Hatchback,Petrol - Unleaded (ULP),70 - 75K KM    ,Automatic,White,139500,"RM 1,809/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya ",Sales Agent                                            
2013 Perodua Myvi 1.3 EZ Hatchback,Perodua,Myvi,2013,Hatchback,Petrol - Unleaded (ULP),100 - 105K KM    ,Automatic,White,22500,RM 292/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2015 Honda Accord 2.0 i-VTEC VTi Sedan,Honda,Accord,2015,Sedan,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,Grey,57800,RM 749/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2018 Honda Accord 2.0 i-VTEC VTi-L Sedan,Honda,Accord,2018,Sedan,Petrol - Unleaded (ULP),60 - 65K KM    ,Automatic,Blue,80800,"RM 1,048/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2014 BMW 320i 2.0 Sport Line Sedan,BMW,320i,2014,Sedan,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Red,40800,RM 529/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2012 Toyota Camry 2.5 V Sedan,Toyota,Camry,2012,Sedan,Petrol - Unleaded (ULP),135 - 140K KM    ,Automatic,Silver,44800,RM 581/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2018 (Miles 76K) Convert TYPE-R FK8 Honda Civic FC 1.5 TC VTEC Sedan,Honda,Civic,2018,Sedan,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Black,84999,"RM 1,102/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2021 Proton X70 1.8 TGDI SE SUV,Proton,X70,2021,SUV,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,Red,72999,RM 946/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Dealer                                            
2022 Proton X50 1.5 Executive SUV,Proton,X50,2022,SUV,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,White,73800,RM 957/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2022 Mitsubishi Xpander 1.5 MPV,Mitsubishi,Xpander,2022,MPV,Petrol - Unleaded (ULP),25 - 30K KM    ,Automatic,Red,80800,"RM 1,048/month",http://schema.org/UsedCondition,7,"Selangor, Kajang ",Sales Agent                                            
2016 Honda Civic 1.5 TC VTEC Sedan,Honda,Civic,2016,Sedan,Petrol - Unleaded (ULP),70 - 75K KM    ,Automatic,Silver,83800,"RM 1,086/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2016 Hyundai Veloster 1.6 Turbo Hatchback,Hyundai,Veloster,2016,Hatchback,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Black,49900,RM 647/month,http://schema.org/UsedCondition,4,"Johor, Johor Bahru ",Sales Agent                                            
2017 Mercedes-Benz A200 1.6 AMG line Hatchback,Mercedes-Benz,A200,2017,Hatchback,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Grey,98800,"RM 1,281/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ",Sales Agent                                            
2010 Honda Civic 1.8 S-L i-VTEC Sedan,Honda,Civic,2010,Sedan,Petrol - Unleaded (ULP),140 - 145K KM    ,Automatic,Silver,32800,RM 425/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
HONDA JAZZ 1.5 (A) HYBRID HATCHBACK #FULL SERVICE RECORD HONDA MALAYSIA#HYBRID BATTERY WARRANTY UNTIL YEAR 2026#REVERSE CAMERA# PUSH START BUTTON,Honda,Jazz,2018,Hatchback,Hybrid,118675 KM    ,Automatic,Silver,46800,RM 607/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Kuchai Lama ",Dealer                                            
2017 Honda CR-V 1.5 TC VTEC SUV,Honda,CR-V,2017,SUV,Petrol - Unleaded (ULP),70 - 75K KM    ,Automatic,Black,83800,"RM 1,086/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2007/2010 Lexus IS250 2.5 Sedan GSE20 ( FACELIFT IS300 F SPORT 2013 ) Keyless PushStart - ( Loan Kedai / Bank / Cash / Credit ),Lexus,IS250,2007,Sedan,Petrol - Unleaded (ULP),120 - 125K KM    ,Automatic,White,37800,RM 490/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ",Sales Agent                                            
2013 BMW 328i 2.0 Sport Line Sedan,BMW,328i,2013,Sedan,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,Red,63000,RM 817/month,http://schema.org/UsedCondition,5,"Johor, Masai ",Sales Agent                                            
