Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2018 Subaru Forester 2.0 i - P SUV,Subaru,Forester,2018,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Silver,47999,RM 622/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Mercedes-Benz G63 AMG 4.0 SUV,Mercedes-Benz,G63 AMG,2022,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,1098000,"RM 14,235/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Jalan Kuching","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda Step WGN 1.5 Spada Cool Spirt MPV,Honda,Step WGN,2018,MPV,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,White,115000,"RM 1,491/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Nissan Navara 2.5 NP300 SE Dual Cab Pickup Truck,Nissan,Navara,2017,Pickup Truck,Diesel,60 - 65K KM,Automatic,White,52999,RM 687/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2013 Hyundai STAREX TQ 2.5 CRDI Van 11 SEATER DIESEL,Hyundai,STAREX TQ,2013,Van,Diesel,130 - 135K KM,Automatic,White,38800,RM 503/month,http://schema.org/UsedCondition,11,"Kuala Lumpur, Titiwangsa","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Mercedes-Benz GLA45s AMG 2.0 4MATIC FULL SPEC FREE 6 YEAR WARRANTY,Mercedes-Benz,GLA45 AMG,2020,SUV,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Blue,269000,"RM 3,487/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Ford Ranger 2.0 Wildtrak High Rider Dual Cab Pickup Truck,Ford,Ranger,2018,Pickup Truck,Diesel,60 - 65K KM,Automatic,Grey,79999,"RM 1,037/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
ORI 2017/18 Mitsubishi Triton 2.4 (A) VGT PREMIUM PICK UP TRUCK 72K KM MILEAGE SEAT LEATHER CONTACT US NOW,Mitsubishi,Triton,2017,Pickup Truck,Diesel,70 - 75K KM,Automatic,White,52999,RM 687/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Sungai Besi","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
ORI 2012/2013 Toyota Prius C 1.5 (A) Hybrid Hatchback PUSH START KEYLESS ENTRY WELL MAINTAINED BEST BUY,Toyota,Prius C,2012,Hatchback,Hybrid,100 - 105K KM,Automatic,Red,14999,RM 194/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Sungai Besi","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Porsche Taycan Turbo Sedan (READY STOCK),Porsche,Taycan,2021,Sedan,Electric,25 - 30K KM,Automatic,Black,369000,"RM 4,784/month",http://schema.org/RefurbishedCondition,4,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Perodua Myvi 1.5 AV Hatchback FEB PROMO,Perodua,Myvi,2019,Hatchback,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Grey,44800,RM 581/month,http://schema.org/UsedCondition,5,"Negeri Sembilan, Seremban","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Perodua AXIA 1.0 Advance Hatchback,Perodua,AXIA,2020,Hatchback,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,34900,RM 452/month,http://schema.org/UsedCondition,5,"Perak, Teluk Intan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Mercedes-Benz E300 2.0 AMG LINE COUPE PREMIUM PLUS+,Mercedes-Benz,E300,2020,Coupe,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Grey,269000,"RM 3,487/month",http://schema.org/RefurbishedCondition,4,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Land Rover Defender 2.0 110 P300  SUV,Land Rover,Defender,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Black,403000,"RM 5,225/month",http://schema.org/RefurbishedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Lamborghini Urus 4.0 B&O SOUND SYSTEM 6MODE HIGH SPEC PANAROMIC ROOF VACUUM DOOR CARBON CERAMIC BRAKE,Lamborghini,Urus,2020,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Blue,1328000,"RM 17,217/month",http://schema.org/RefurbishedCondition,4,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Land Rover Defender 2.0 110 P300 GRADE 5A UNIT 8K MILEAGE ONLY MATRIX LED PANAROMIC ROOF,Land Rover,Defender,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Black,403000,"RM 5,225/month",http://schema.org/RefurbishedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Honda HR-V 1.8 i-VTEC E SUV Facelift 1 Owner Full Honda Service Record Free Warranty,Honda,HR-V,2020,SUV,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Grey,67888,RM 880/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 Mazda CX-5 2.5 SKYACTIV-G SUV,Mazda,CX-5,2014,SUV,Petrol - Unleaded (ULP),120 - 125K KM,Automatic,Blue,35800,RM 464/month,http://schema.org/UsedCondition,5,"Selangor, Banting",Dealer
2017 Honda CR-V 1.5 TC-P  SUV ONE OWNER,Honda,CR-V,2017,SUV,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Silver,79900,"RM 1,036/month",http://schema.org/UsedCondition,5,"Selangor, Banting",Dealer
2013 Land Rover Range Rover 4.4 LTR SDV8,Land Rover,Range Rover,2013,SUV,Diesel,110 - 115K KM,Automatic,Red,139888,"RM 1,814/month",http://schema.org/UsedCondition,4,"Selangor, Banting",Dealer
"2022 Toyota GR86 2.4 RZ Coupe - GR SPOILER , GR SIDE SKIRT , GR SPOILER , GR TRUNK SPOILER , CRUISE CONTROL , SAFETY SUPPORT CAR SIDE , REVERSE CAMER",Toyota,GR86,2022,Coupe,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Red,193000,"RM 2,502/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Sri Petaling","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 BMW 218i M SPORT GC with Extended Warranty,BMW,218i,2020,Gran Coupe,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Black,110000,"RM 1,426/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 BMW 530i 2.0 M Sport with Warranty,BMW,530i,2019,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Others,175000,"RM 2,269/month",http://schema.org/UsedCondition,5,"Selangor, Batu Caves","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 MERCEDES-BENZ CLA200d AMG 2.0T ( Diesel ) FULL SPEC FREE 6 YAR WARRANTY,Mercedes-Benz,CLA200,2020,Coupe,Diesel,45 - 50K KM,Automatic,Yellow,189000,"RM 2,450/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Honda HR-V 1.8 i-VTEC V SUV - WELL MAINTAINED - VIEW TO BELIEVE,Honda,HR-V,2015,SUV,Petrol - Unleaded (ULP),165 - 170K KM,Automatic,White,36500,RM 473/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Manjalara Kepong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
New 2025 Proton X90 Flagship,Proton,X90,2025,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Blue,145800,"RM 1,890/month",http://schema.org/NewCondition,6,"Selangor, Ampang",Sales Agent Agent
2023 Honda HR-V 1.5 V SUV Free Warranty Free Service Free Polish Free Carpet Free Tinted Voucher,Honda,HR-V,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Grey,113800,"RM 1,475/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Mercedes-Benz E200 2.0 AMG sunroof NFL,Mercedes-Benz,E200,2020,Coupe,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Silver,237000,"RM 3,073/month",http://schema.org/RefurbishedCondition,4,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
NEW FACELIFT 2024 Mercedes-Benz A45 S AMG 2.0 4MATIC+ Hatchback ORI 3K KM RED BUCKET ELECTRICAL MEMORY SEAT PANORAMIC ROOF SURROUND CAM HUD BURMESTER,Mercedes-Benz,A45 AMG,2024,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Yellow,395000,"RM 5,121/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Jln Ampang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Mercedes-Benz C200 1.5 Fullrecord,Mercedes-Benz,C200,2022,Sedan,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Black,212800,"RM 2,759/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 Porsche Panamera 4.8 GTS,Porsche,Panamera,2014,Hatchback,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Black,129888,"RM 1,684/month",http://schema.org/UsedCondition,4,"Kuala Lumpur, Jalan Puchong",Sales Agent Agent
2023 Land Rover Range Rover Sport 3.0 SUV P400 DYNAMIC SE NEW MODEL,Land Rover,Range Rover Sport,2023,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Black,848000,"RM 10,994/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Jalan Kuching","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 BYD Dolphin 0.0 Premium Hatchback,BYD,Dolphin,2024,Hatchback,Electric,5 - 10K KM,Automatic,Blue,105000,"RM 1,361/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda Civic 1.5 TC-PREMIUM (A) REV-CAMERA KEYLESS,Honda,Civic,2018,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,73888,RM 958/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Nissan Serena 2.0 S-Hybrid High-Way Star MPV,Nissan,Serena,2017,MPV,Hybrid,95 - 100K KM,Automatic,Silver,47888,RM 621/month,http://schema.org/UsedCondition,8,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 BMW X1 2.0 TURBO (A) FACELIFT B48-ENGINE PWR-BOOT,BMW,X1,2018,SUV,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Black,63888,RM 828/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Kia Picanto 1.2 (A) KEYLESS P/START,Kia,Picanto,2015,Hatchback,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Red,14888,RM 193/month,http://schema.org/UsedCondition,5,"Johor, Kahang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Mazda 3 2.0 CBU (A) KEYLESS SUNROOF PUSH-START,Mazda,3,2015,Sedan,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,Red,35888,RM 465/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
RAYA BEST OFFR 2022 Toyota Harrier 2.0 G DIM BLACK INTERIOR UNREG,Toyota,Harrier,2022,SUV,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Black,167000,"RM 2,165/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Sungai Besi","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Volkswagen Polo 1.6 Comfortline Hatchback (A) HIGH LOAN APPROVALL / ORIGINAL LOW MILEAGE 85k /  CCRIS /CTOSS LOAN APPROVED / WARRANTY COVER,Volkswagen,Polo,2016,Hatchback,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Red,26999,RM 350/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2015/2019 Lamborghini Huracan 5.2 V10 LP610-4 Coupe, Carbon Fiber Parts, Black Full Leather Sport Seats, Yellow Brake Callipers, AWD Supercar",Lamborghini,Huracan,2015,Coupe,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Green,850000,"RM 11,020/month",http://schema.org/UsedCondition,2,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2013 Mercedes-Benz C220 CDI 2.1 Sedan,Mercedes-Benz,C220 CDI,2013,Sedan,Diesel,90 - 95K KM,Automatic,Black,44800,RM 581/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Mercedes-Benz A45 AMG 2.0 S 4MATIC+ Hatchback,Mercedes-Benz,A45 AMG,2020,Hatchback,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Black,288800,"RM 3,744/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 BMW 330i 2.0 M Sport Driving Assist Pack Sedan,BMW,330i,2021,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Blue,194800,"RM 2,525/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Mazda CX-5 2.5 SKYACTIV-G High SUV,Mazda,CX-5,2023,SUV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Silver,139800,"RM 1,812/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Mercedes-Benz C300 2.0 AMG Line Sedan,Mercedes-Benz,C300,2019,Sedan,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,Black,166800,"RM 2,162/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Mercedes-Benz GLC250 2.0 4MATIC SUV,Mercedes-Benz,GLC250,2018,SUV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Grey,154800,"RM 2,007/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Mercedes-Benz C200 1.5 SE Wagon,Mercedes-Benz,C200,2019,Wagon,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Grey,138800,"RM 1,799/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Mercedes-Benz C200 2.0 Coupe AMG,Mercedes-Benz,C200,2016,Coupe,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Black,137800,"RM 1,786/month",http://schema.org/UsedCondition,4,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Toyota Camry 2.0 G X Sedan,Toyota,Camry,2017,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,93800,"RM 1,216/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Mercedes-Benz GLC250 2.0 4MATIC AMG Line SUV,Mercedes-Benz,GLC250,2018,SUV,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Silver,154800,"RM 2,007/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2013 Mercedes-Benz E250 2.0 Sedan,Mercedes-Benz,E250,2013,Sedan,Petrol - Unleaded (ULP),130 - 135K KM,Automatic,Silver,77800,"RM 1,009/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Mercedes-Benz CLA180 1.6 Wagon,Mercedes-Benz,CLA180,2018,Wagon,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Black,109800,"RM 1,423/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Honda Civic 1.5 RS VTEC Sedan,Honda,Civic,2024,Sedan,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,White,134800,"RM 1,748/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Mercedes-Benz GLC300 e 2.0 4MATIC Coupe,Mercedes-Benz,GLC300 e,2022,Coupe,Hybrid,95 - 100K KM,Automatic,Black,252800,"RM 3,277/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Sime Darby  Ford Ranger 2.0 XLT Plus Dual Cab Pickup Truck (SIME DARBY),Ford,Ranger,2024,Pickup Truck,Diesel,0 - 5K KM,Automatic,White,120000,"RM 1,556/month",http://schema.org/UsedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Mercedes-Benz C200 Coupe 2.0 AMG Line Convertible,Mercedes-Benz,C200,2016,Convertible,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Black,137800,"RM 1,786/month",http://schema.org/UsedCondition,4,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Honda Civic 1.5 RS VTEC Sedan,Honda,Civic,2024,Sedan,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,White,134800,"RM 1,748/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Mercedes-Benz C300 2.0 AMG Line Sedan,Mercedes-Benz,C300,2019,Sedan,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,Black,166800,"RM 2,162/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Porsche Macan 2.0 SUV,Porsche,Macan,2016,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,White,201800,"RM 2,616/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Mercedes-Benz CLA180 1.6 Wagon,Mercedes-Benz,CLA180,2018,Wagon,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Black,109800,"RM 1,423/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Mercedes-Benz GLC250 2.0 4MATIC AMG Line SUV,Mercedes-Benz,GLC250,2018,SUV,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Silver,154800,"RM 2,007/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Mercedes-Benz GLC300 e 2.0 4MATIC Coupe,Mercedes-Benz,GLC300 e,2022,Coupe,Hybrid,95 - 100K KM,Automatic,Black,252800,"RM 3,277/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Volvo XC40 2.0 T5 R-Design,Volvo,XC40,2022,SUV,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Black,168000,"RM 2,178/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Perodua Myvi 1.3 X Hatchback,Perodua,Myvi,2016,Hatchback,Petrol - Unleaded (ULP),160 - 165K KM,Automatic,Purple,27900,RM 362/month,http://schema.org/UsedCondition,5,"Penang, Bayan Lepas","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Mercedes-Benz CLA250 2.0 4MATIC AMG Line Coupe,Mercedes-Benz,CLA250,2021,Coupe,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Black,255800,"RM 3,316/month",http://schema.org/RefurbishedCondition,5,"Selangor, Puchong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Land Rover Defender 3.0 110 D300 SUV #Air Suspension #Big Screen Monitor #2 Tone Interior X-Dynamic,Land Rover,Defender,2023,SUV,Diesel,0 - 5K KM,Automatic,Black,568000,"RM 7,364/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Jalan Kuching","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Proton X70 1.8 TGDI Premium SUV EASY N FAST LOAN PROCESS LOAN SENANG,Proton,X70,2022,SUV,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,White,74800,RM 970/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Sungai Besi","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Proton X50 1.5 Executive SUV,Proton,X50,2023,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Grey,70400,RM 913/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Toyota Harrier 2.0 Z JBL HIGH SPEC LOW MILEAGE,Toyota,Harrier,2021,SUV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Black,169800,"RM 2,201/month",http://schema.org/UsedCondition,5,"Selangor, Cheras",Sales Agent Agent
2017 Mercedes-Benz E300 2.0 AMG Coupe 55k KM Nice Condition,Mercedes-Benz,E300,2017,Coupe,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Blue,189800,"RM 2,461/month",http://schema.org/UsedCondition,4,"Kuala Lumpur, Sungai Besi","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Proton Saga 1.3 Standard Sedan,Proton,Saga,2019,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Silver,26800,RM 347/month,http://schema.org/UsedCondition,5,"Penang, Bayan Lepas","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2012 Toyota Camry 2.0 G Sedan,Toyota,Camry,2012,Sedan,Petrol - Unleaded (ULP),135 - 140K KM,Automatic,Silver,31800,RM 412/month,http://schema.org/UsedCondition,5,"Penang, Bayan Lepas","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Proton X70 1.5 TGDI Premium SUV ( 1 YEAR WARRANTY ),Proton,X70,2022,SUV,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,White,79200,"RM 1,027/month",http://schema.org/UsedCondition,5,"Johor, Skudai","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Toyota Avanza 1.5 G MPV,Toyota,Avanza,2018,MPV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Black,45500,RM 590/month,http://schema.org/UsedCondition,7,"Penang, Bayan Lepas","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
