Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2023 Honda Civic 2.0 Type R (5k Milleage 6A GRADE ),Honda,Civic,2023,Hatchback,Petrol - Unleaded (ULP),5 - 10K KM,Manual,Black,283000,"RM 3,669/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Toyota Alphard 2.5 Z MPV - Toyota Alphard Z - Alphard AGH40W - ALPHARD 40W,Toyota,Alphard,2023,MPV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Black,318000,"RM 4,123/month",http://schema.org/RefurbishedCondition,7,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Toyota Harrier 2.0 G (10k Milleage),Toyota,Harrier,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Grey,185000,"RM 2,398/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Lexus NX250 2.5 Luxury (AERO KIT ),Lexus,NX250,2023,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,White,268000,"RM 3,474/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Porsche Taycan 0.0 Sedan - porsche taycan 4s - TAYCAN 4S,Porsche,Taycan,2022,Sedan,Electric,15 - 20K KM,Automatic,Silver,330000,"RM 4,278/month",http://schema.org/RefurbishedCondition,4,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Toyota Fortuner 2.7 (A) SRZ 4x4 Facelift,Toyota,Fortuner,2021,SUV,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Silver,138800,"RM 1,799/month",http://schema.org/UsedCondition,7,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This seller is a member of the Federation of Motor & Credit Companies Association (FMC). FMC members have a record of accomplishment & fair dealing
                                        
                                                        
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Proton Saga 1.3 Premium S MC2 Facelift 3K KM Only,Proton,Saga,2023,Sedan,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Grey,34800,RM 451/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This seller is a member of the Federation of Motor & Credit Companies Association (FMC). FMC members have a record of accomplishment & fair dealing
                                        
                                                        
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2017 Mercedes-Benz GLC250 2.0 4MATIC SUV 1 Careful Owner, Nice Condition, Full Inspection, Accident & Flood Free, Will Provide Warranty + Warranty Boo",Mercedes-Benz,GLC250,2017,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,White,137500,"RM 1,783/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2017 BMW X5 2.0 xDrive40e M Sport SUV 1 Careful Owner, Nice Condition, Full Inspection, Accident & Flood Free, Will Provide Warranty + Warranty Books",BMW,X5,2017,SUV,Hybrid,85 - 90K KM,Automatic,Black,86300,"RM 1,119/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
TRUE YEAR MADE 2018 Toyota Hilux 2.8 G-Edition Dual Cab (A) LOAN BANK PENUH WARRANTY PERCUMA FOR 1 YEAR,Toyota,Hilux,2018,Pickup Truck,Diesel,125 - 130K KM,Automatic,White,82800,"RM 1,073/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Gombak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Mazda CX-3 2.0 SKYACTIV GVC SUV FULL SERVICE RECORD IN MAZDA,Mazda,CX-3,2019,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Blue,67500,RM 875/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Segambut","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Ford Ranger  RAPTOR BODKIT 120K,Ford,Ranger,2024,Pickup Truck,Diesel,0 - 5K KM,Automatic,Black,120000,"RM 1,556/month",http://schema.org/NewCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Honda HR-V 1.8 i-VTEC V SUV,Honda,HR-V,2016,SUV,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Grey,56800,RM 736/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 Toyota Harrier 2.0 Premium SUV,Toyota,Harrier,2014,SUV,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Black,78800,"RM 1,022/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Porsche Taycan 0.0 Sedan - Taycan 4S - Taycan GTS - Taycan Turbo - Taycan Turbo S,Porsche,Taycan,2023,Sedan,Electric,10 - 15K KM,Automatic,Silver,348888,"RM 4,523/month",http://schema.org/RefurbishedCondition,4,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Toyota Crown Sport 2.5 Z PHEV SUV - CROWNSPORT - TOYOTA CROWN,Toyota,Crown Sport,2024,SUV,Hybrid,0 - 5K KM,Automatic,Black,290000,"RM 3,760/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Lamborghini Urus 4.0 SUV - Urus Performante - Low Mileage - Ready Stock,Lamborghini,Urus,2024,SUV,Hybrid,0 - 5K KM,Automatic,Yellow,2388000,"RM 30,959/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Toyota Harrier 2.0 G 9000km,Toyota,Harrier,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Black,186888,"RM 2,423/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Batu Caves / Selayang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2013 Nissan GT-R 3.8 Premium Edition Coupe,Nissan,GT-R,2013,Coupe,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Grey,379800,"RM 4,924/month",http://schema.org/UsedCondition,4,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Honda City 1.5 V Sensing Hatchback TRUE YEAR MAKE WARRANTY HONDA FULL SERVICE LOW MILEAGE ONE OWNER,Honda,City,2022,Hatchback,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Red,73888,RM 958/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Toyota Yaris 1.5 G Hatchback TRUE YEAR MAKE FULL SERVICE TOYOTA LOW MILEAGE 50K ONE OWNER WARRANTY,Toyota,Yaris,2020,Hatchback,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,White,57888,RM 750/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 Mazda 6 2.0 SKYACTIV-G Sedan (A) MAXIMUM LOAN ONE OWNER / GREAT A CONDITION,Mazda,6,2014,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,36800,RM 477/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Perodua Aruz 1.5 AV SUV (A) Maximum Loan Available / One Owner / Push Start,Perodua,Aruz,2021,SUV,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,White,52800,RM 685/month,http://schema.org/UsedCondition,7,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
BMW 520i 2.0 Luxury NEW FACELIFT G30 FULL SERV RECOD,BMW,520i,2020,Sedan,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Silver,117000,"RM 1,517/month",http://schema.org/UsedCondition,5,"Selangor, Serdang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Mercedes-Benz A250 2.0 AMG Line Sedan FULL SERV RECOD WARRANTY TO 2027 YEAR,Mercedes-Benz,A250,2021,Sedan,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Bronze,149000,"RM 1,932/month",http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
BMW 330i 2.0 M Sport Sedan FACELIFT (A) F30 MSPORT CARBON FIBER,BMW,330i,2017,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Black,95000,"RM 1,232/month",http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Toyota Alphard 3.5 MPV SC SUNROOF POILOT SEAT AGH30 GGH30,Toyota,Alphard,2017,MPV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Black,145000,"RM 1,880/month",http://schema.org/UsedCondition,7,"Selangor, Serdang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Toyota Vellfire 2.5 Z FACELIFT (A) Register 2023  DIRECT OWNER LOAN BANK PENUH STILL UNDER WARANTY,Toyota,Vellfire,2019,MPV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,179800,"RM 2,331/month",http://schema.org/UsedCondition,7,"Kuala Lumpur, Gombak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Volkswagen Tiguan 1.4 Allspace Highline SUV FULL SERVICE RECOD,Volkswagen,Tiguan,2021,SUV,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,Black,84000,"RM 1,089/month",http://schema.org/UsedCondition,7,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2011 Toyota Estima 2.4 AERAS (A) G FACELIFT 7 SEATER LOAN KEDAI SENANG LULUS FREE WARANTY FOR 1 YEAR,Toyota,Estima,2011,MPV,Petrol - Unleaded (ULP),120 - 125K KM,Automatic,Silver,55800,RM 723/month,http://schema.org/UsedCondition,7,"Kuala Lumpur, Gombak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2013 Perodua Myvi 1.5 SE (A) SPECIAL EDITION EZ LOAN KEDAI SENANG LULUS WARANTY FREE 1 YEAR,Perodua,Myvi,2013,Hatchback,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,Black,20800,RM 270/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Gombak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Volkswagen Tiguan 1.4 280 TSI Highline SUV LED HEADLAMP DIGITER METER,Volkswagen,Tiguan,2018,SUV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Gold,53000,RM 687/month,http://schema.org/UsedCondition,5,"Selangor, Serdang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Ford Ranger 2.0 Raptor High Rider Dual Cab Pickup Truck 4WD F150,Ford,Ranger,2022,Pickup Truck,Diesel,80 - 85K KM,Automatic,White,121000,"RM 1,569/month",http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
BMW X2 2.0 M35i M Sport SUV M PERFORMANCE AWD,BMW,X2,2020,SUV,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Gold,159000,"RM 2,061/month",http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2021 BMW 430i 2.0 M Sport Coupe - Local Spec, Warranty til 2027 and Direct Owner Unit",BMW,430i,2021,Coupe,Petrol - Unleaded (ULP),55490 KM,Automatic,Blue,278000,"RM 3,604/month",http://schema.org/UsedCondition,4,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Mazda CX-8 2.5 SKYACTIV-G Mid Plus SUV FULL SERVICE RECOD cx8,Mazda,CX-8,2021,SUV,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,White,109000,"RM 1,413/month",http://schema.org/UsedCondition,6,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Toyota Fortuner 2.7 SRZ SUV 4X4,Toyota,Fortuner,2022,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Black,133000,"RM 1,724/month",http://schema.org/UsedCondition,7,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Porsche Cayenne 3.0 SUV BOSE SOUD SYSTEM FULL SERV REC,Porsche,Cayenne,2023,SUV,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,White,389000,"RM 5,043/month",http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Mercedes-Benz A250 2.0 AMG Line Sedan W177 FULL SERV RECOD,Mercedes-Benz,A250,2023,Sedan,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,159000,"RM 2,061/month",http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Lexus RX300 2.0 Luxury SUV SUNROOF AL20 FSPORT,Lexus,RX300,2020,SUV,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Black,189000,"RM 2,450/month",http://schema.org/UsedCondition,5,"Selangor, Serdang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Isuzu D-Max 3.0 Premium Dual Cab Pickup Truck 4X4 VCROSS DMAX,Isuzu,D-Max,2019,Pickup Truck,Diesel,65 - 70K KM,Automatic,Silver,65000,RM 843/month,http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Volkswagen Tiguan 1.4 280 TSI Comfortline SUV LEATHER,Volkswagen,Tiguan,2018,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Blue,39000,RM 506/month,http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Mazda CX-5 2.0 SKYACTIV-G GLS SUV,Mazda,CX-5,2016,SUV,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,Silver,50500,RM 655/month,http://schema.org/UsedCondition,5,"Selangor, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Volkswagen Tiguan 1.4 280 TSI Highline SUV DIGITAL METER BREMBO 4POT FULL SPEC,Volkswagen,Tiguan,2018,SUV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Blue,55000,RM 713/month,http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Nissan JUKE 1.6 DIG-T TURBO NISMO RS ALL-MODE,Nissan,JUKE,2015,Hatchback,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,White,59000,RM 765/month,http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Mazda 3 2.0 SKYACTIV-G High Plus Hatchback (A) MAZDA3 LIFTBACK SUNROOF FULL SPEC,Mazda,3,2021,Hatchback,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Grey,107000,"RM 1,387/month",http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2020 Proton Exora 1.6 Turbo Premium MPV (A) LOAN , 3 YEAR WARRANTY",Proton,Exora,2020,MPV,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,White,31800,RM 412/month,http://schema.org/UsedCondition,7,"Selangor, Seri Kembangan",Dealer
2019 Nissan Navara 2.5 NP300 VL Plus Black Series Dual Cab Pickup Truck PREMIUM NO OFFROAD CAR 1 YEAR WARRANTY,Nissan,Navara,2019,Pickup Truck,Diesel,80 - 85K KM,Automatic,White,59888,RM 776/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ GRADE 5A ] 2022 Land Rover Defender 2.0 110 P300 - ON SALE NEGO,Land Rover,Defender,2022,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,White,358000,"RM 4,641/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, KLCC","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 9516 Toyota Noah 2.0 G 7seater Model,Toyota,Noah,2022,MPV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,White,160000,"RM 2,074/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Nissan Almera 1.5 E Sedan,Nissan,Almera,2016,Sedan,Petrol - Unleaded (ULP),140 - 145K KM,Automatic,Silver,23800,RM 309/month,http://schema.org/UsedCondition,5,"Kelantan, Kota Bharu","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Lexus RX300 2.0 F Sport SUV ORI MILEAGE 11K ONLY GOT REAR POWER SEAT,Lexus,RX300,2022,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,290000,"RM 3,760/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Old Klang Road","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Toyota Alphard 2.5 MPV (A) POWER DOOR/ F*LOAN AVAILABLE,Toyota,Alphard,2015,MPV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,White,149800,"RM 1,942/month",http://schema.org/UsedCondition,7,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Proton X50 1.5 Flagship,Proton,X50,2023,SUV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,84875,"RM 1,100/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Proton Preve 1.6 CFE Premium Sedan PM FOR SPECIAL PRICE,Proton,Preve,2015,Sedan,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Gold,17800,RM 231/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Toyota Camry 2.5 V TOYOTA FULL SERVICE Sedan,Toyota,Camry,2019,Sedan,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,White,127800,"RM 1,657/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Mercedes Benz C200 1.5 W205 60k KM Full Service Record,Mercedes-Benz,C200,2019,Sedan,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Silver,135800,"RM 1,761/month",http://schema.org/UsedCondition,5,"Penang, Nibong Tebal","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Toyota CAMRY 2.5 V (A) CBU New Model,Toyota,Camry,2018,Sedan,Petrol - Unleaded (ULP),110 - 115K KM,Automatic,Silver,119800,"RM 1,553/month",http://schema.org/UsedCondition,5,"Penang, Nibong Tebal","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Honda CIVIC 1.8 (A) Premium 3xk KM Only Full Service Honda Warranty,Honda,Civic,2022,Sedan,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,88800,"RM 1,151/month",http://schema.org/UsedCondition,5,"Penang, Nibong Tebal","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 3800 Suzuki Jimny Sierra 1.5 JC Package SUV,Suzuki,Jimny Sierra,2021,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Grey,139000,"RM 1,802/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Mercedes-Benz C300 2.0 AMG Line Sedan [ONE OWNER][22K KM ONLY][WARRANTY MERCEDES 2027][FULL PETROL][ACCIDENT FREE] 23,Mercedes-Benz,C300,2023,Sedan,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Silver,257999,"RM 3,345/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Ampang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 BMW X5 2.0 xDrive40e M Sport SUV,BMW,X5,2017,SUV,Hybrid,45 - 50K KM,Automatic,Grey,98000,"RM 1,271/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Mitsubishi Outlander 2.4 SUV,Mitsubishi,Outlander,2017,SUV,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,61800,RM 801/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2021 Toyota Alphard 2.5 GS TYPE GOLD,UNREG,HI-SPEC,3 EYES LED,7 SEATS,3 POWER DRS & BOOT,RE- CAMERA,FREE WARRANTY & TINTED & COATING",Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,White,183000,"RM 2,372/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Mercedes-Benz C200 1.5 Avantgarde Sedan (Sime Darby Auto Selection Glenmarie),Mercedes-Benz,C200,2023,Sedan,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Black,208000,"RM 2,697/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2022 Toyota Alphard 2.5 G S C UNREG SC FULLSPEC,FULLY LOADED,SUNROOF,MODELLISTA,360 CAM,JBL SOUND,DIM,BSM,PRE CRASH & ETC,FREE WARRANTY & TINTED &COAT",Toyota,Alphard,2022,MPV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,248000,"RM 3,215/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2021 Toyota Harrier 2.0 Z SPEC FULL LEATHER UNREG,HI-SPEC,MOONROOF,JBL SYSTEM,360 CAMERA,MEMORY & AIRCOND SEAT,DIM,BSM,HUD&ETC,FREE WARRANTY&TINTED",Toyota,Harrier,2020,SUV,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,White,178000,"RM 2,308/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2020 Lexus RX300 2.0 CC F Sport UNREG,HI-SPEC,SUNROOF,DIM,BSM,3 EYES LED LIGHT,POWER BOOT,BUCKET SEAT,SPORT PLUS SYSTEM & ETC,FREE TINTED & COATING",Lexus,RX300,2020,SUV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,258000,"RM 3,345/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 MINI Aceman 0.0 SE SUV (Sime Darby Auto Selection Glenmarie),MINI,Aceman,2024,SUV,Electric,5 - 10K KM,Automatic,Silver,175888,"RM 2,280/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Hyundai Grand Starex 2.5 Executive MPV,Hyundai,Grand Starex,2019,MPV,Diesel,70 - 75K KM,Automatic,White,113875,"RM 1,476/month",http://schema.org/UsedCondition,11,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Hyundai Grand Starex 2.5 ( 2 POWER DOOR ),Hyundai,Grand Starex,2018,MPV,Diesel,50 - 55K KM,Automatic,White,107875,"RM 1,399/month",http://schema.org/UsedCondition,11,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
